mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_max_iter,param_probability,param_shrinking,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.21694068908691405,0.020831327298142747,0.008001756668090821,0.000632496916597331,0.1,auto,linear,100,True,False,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.7224061810154525,0.7229580573951435,0.7251655629139073,0.7266703478741027,0.7250138045278851,0.7244427907452982,0.001559658900046511,53
1.162924861907959,0.031240801590822476,0.042946672439575194,0.0025568363095818314,0.1,auto,linear,500,True,True,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.7240618101545254,0.7229580573951435,0.7235099337748344,0.7239094422970734,0.7239094422970734,0.7236697371837301,0.0004001658526489929,79
1.291723871231079,0.035614855386834086,0.04284534454345703,0.0052485714744864975,0.1,auto,linear,500,True,False,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.7240618101545254,0.7229580573951435,0.7235099337748344,0.7239094422970734,0.7239094422970734,0.7236697371837301,0.0004001658526489929,79
7.1876976013183596,0.15185200623155118,0.5341912269592285,0.013666316949162524,0.1,auto,rbf,-1,True,True,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': True}",0.7268211920529801,0.7268211920529801,0.7268211920529801,0.7272225289895086,0.7266703478741027,0.7268712906045104,0.0001850815920593545,29
7.011886787414551,0.08701603331587987,0.5259402751922607,0.03942552815271393,0.1,auto,rbf,-1,True,False,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': False}",0.7268211920529801,0.7268211920529801,0.7268211920529801,0.7272225289895086,0.7266703478741027,0.7268712906045104,0.0001850815920593545,29
0.4318963050842285,0.042393000480734404,0.02652888298034668,0.00456293099935983,0.1,auto,rbf,100,True,True,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': True}",0.7213024282560706,0.7235099337748344,0.7246136865342163,0.7250138045278851,0.7244616234124793,0.7237802953010971,0.0013336577074408724,77
0.3655099868774414,0.019323969798107785,0.023456859588623046,0.001285153984656333,0.1,auto,rbf,100,True,False,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.7213024282560706,0.7235099337748344,0.7246136865342163,0.7250138045278851,0.7244616234124793,0.7237802953010971,0.0013336577074408724,77
1.9834521770477296,0.02600040888922174,0.14842419624328612,0.02224613714510475,0.1,auto,rbf,500,True,True,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.7251655629139073,0.7235099337748344,0.7229580573951435,0.725565985643291,0.7239094422970734,0.72422179640485,0.0009898373310469122,69
2.16161847114563,0.06784809602745126,0.15030903816223146,0.016622333697229808,0.1,auto,rbf,500,True,False,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.7251655629139073,0.7235099337748344,0.7229580573951435,0.725565985643291,0.7239094422970734,0.72422179640485,0.0009898373310469122,69
5.3093033790588375,0.07143662685570779,0.17275457382202147,0.020910268582360114,1,scale,linear,-1,True,True,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'shrinking': True}",0.7268211920529801,0.7268211920529801,0.7268211920529801,0.7272225289895086,0.7266703478741027,0.7268712906045104,0.0001850815920593545,29
4.932495784759522,0.05549235762139092,0.14971885681152344,0.0277877976050744,1,scale,linear,-1,True,False,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'shrinking': False}",0.7268211920529801,0.7268211920529801,0.7268211920529801,0.7272225289895086,0.7266703478741027,0.7268712906045104,0.0001850815920593545,29
0.25728578567504884,0.042532915767793056,0.009202337265014649,0.0011649047025230944,1,scale,linear,100,True,True,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 100, 'probability': True, 'shrinking': True}",0.7224061810154525,0.7229580573951435,0.7251655629139073,0.7266703478741027,0.7250138045278851,0.7244427907452982,0.001559658900046511,53
0.22542223930358887,0.017653501273697525,0.009184885025024413,0.001967451370057873,1,scale,linear,100,True,False,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.7224061810154525,0.7229580573951435,0.7251655629139073,0.7266703478741027,0.7250138045278851,0.7244427907452982,0.001559658900046511,53
1.2405048847198485,0.025374937081464616,0.0418738842010498,0.005003942859388019,1,scale,linear,500,True,True,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.7240618101545254,0.7229580573951435,0.7235099337748344,0.7239094422970734,0.7239094422970734,0.7236697371837301,0.0004001658526489929,79
1.3446933269500732,0.01845629113257494,0.0413917064666748,0.0036037362510121813,1,scale,linear,500,True,False,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.7240618101545254,0.7229580573951435,0.7235099337748344,0.7239094422970734,0.7239094422970734,0.7236697371837301,0.0004001658526489929,79
6.021441793441772,0.1451353370517206,0.41199374198913574,0.022820928894878034,1,scale,rbf,-1,True,True,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': True}",0.8239514348785872,0.8211920529801324,0.8421633554083885,0.8398674765323026,0.8255107675317505,0.8305370174662322,0.008697018431599136,5
5.891618013381958,0.0813085928109727,0.3899937629699707,0.027990623738976424,1,scale,rbf,-1,True,False,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': False}",0.8239514348785872,0.8211920529801324,0.8421633554083885,0.8398674765323026,0.8249585864163446,0.8304265812431509,0.008763393997481867,6
0.4130125045776367,0.031120336406070863,0.029572772979736327,0.005184326686275549,1,scale,rbf,100,True,True,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': True}",0.7660044150110376,0.7599337748344371,0.7792494481236203,0.7642186637217007,0.7244616234124793,0.758773585020655,0.018329492649970962,15
0.38898406028747556,0.03605187395381497,0.026824474334716797,0.004542021143272207,1,scale,rbf,100,True,False,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.7660044150110376,0.7599337748344371,0.7792494481236203,0.7642186637217007,0.7244616234124793,0.758773585020655,0.018329492649970962,15
2.0083305835723877,0.05190716931206561,0.13496074676513672,0.009024364362398146,1,scale,rbf,500,True,True,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.7384105960264901,0.7455849889624724,0.7378587196467992,0.7708448371065709,0.7575924903368305,0.7500583264158326,0.012596455288676577,19
2.1135560512542724,0.06889193045659957,0.1391533851623535,0.010176647289898259,1,scale,rbf,500,True,False,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.7384105960264901,0.7455849889624724,0.7378587196467992,0.7708448371065709,0.7575924903368305,0.7500583264158326,0.012596455288676577,19
5.397593545913696,0.05230301580157195,0.1699038028717041,0.015377821412214436,1,auto,linear,-1,True,True,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'shrinking': True}",0.7268211920529801,0.7268211920529801,0.7268211920529801,0.7272225289895086,0.7266703478741027,0.7268712906045104,0.0001850815920593545,29
5.045234966278076,0.04515954635678781,0.13673968315124513,0.008278325314322328,1,auto,linear,-1,True,False,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'shrinking': False}",0.7268211920529801,0.7268211920529801,0.7268211920529801,0.7272225289895086,0.7266703478741027,0.7268712906045104,0.0001850815920593545,29
0.2432107925415039,0.02160150082453964,0.010443687438964844,0.0023619359985694844,1,auto,linear,100,True,True,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 100, 'probability': True, 'shrinking': True}",0.7224061810154525,0.7229580573951435,0.7251655629139073,0.7266703478741027,0.7250138045278851,0.7244427907452982,0.001559658900046511,53
0.25628414154052737,0.03542254022726249,0.009585380554199219,0.001972629224078591,1,auto,linear,100,True,False,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.7224061810154525,0.7229580573951435,0.7251655629139073,0.7266703478741027,0.7250138045278851,0.7244427907452982,0.001559658900046511,53
1.15501708984375,0.047319767503586,0.04524235725402832,0.006370003056579376,1,auto,linear,500,True,True,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.7240618101545254,0.7229580573951435,0.7235099337748344,0.7239094422970734,0.7239094422970734,0.7236697371837301,0.0004001658526489929,79
1.3412240982055663,0.025172369214476735,0.04293828010559082,0.005172163312461622,1,auto,linear,500,True,False,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.7240618101545254,0.7229580573951435,0.7235099337748344,0.7239094422970734,0.7239094422970734,0.7236697371837301,0.0004001658526489929,79
7.632899808883667,0.0996522015111743,0.5171819686889648,0.019265541920498903,1,auto,rbf,-1,True,True,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': True}",0.7268211920529801,0.7268211920529801,0.7268211920529801,0.7272225289895086,0.7266703478741027,0.7268712906045104,0.0001850815920593545,29
7.329726791381836,0.07198502022057231,0.5232198715209961,0.0346702321432827,1,auto,rbf,-1,True,False,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': False}",0.7268211920529801,0.7268211920529801,0.7268211920529801,0.7272225289895086,0.7266703478741027,0.7268712906045104,0.0001850815920593545,29
0.41691031455993655,0.033381512706535575,0.02874593734741211,0.004421270593940454,1,auto,rbf,100,True,True,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': True}",0.7229580573951435,0.7268211920529801,0.7257174392935982,0.7266703478741027,0.7244616234124793,0.7253257320056608,0.0014526110221470534,43
0.36365137100219724,0.015250529240852595,0.023169517517089844,0.0006552487265783639,1,auto,rbf,100,True,False,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.7229580573951435,0.7268211920529801,0.7257174392935982,0.7266703478741027,0.7244616234124793,0.7253257320056608,0.0014526110221470534,43
1.9659465312957765,0.06499631996070832,0.14408531188964843,0.013212452611728766,1,auto,rbf,500,True,True,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.7251655629139073,0.7229580573951435,0.7251655629139073,0.725565985643291,0.7244616234124793,0.7246633584557457,0.000923894280777122,49
2.0585679054260253,0.04180914741428555,0.13283400535583495,0.015533484679790193,1,auto,rbf,500,True,False,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.7251655629139073,0.7229580573951435,0.7251655629139073,0.725565985643291,0.7244616234124793,0.7246633584557457,0.000923894280777122,49
5.484794425964355,0.0723716245845815,0.16456027030944825,0.01975917418552283,100,scale,linear,-1,True,True,"{'C': 100, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'shrinking': True}",0.7433774834437086,0.7367549668874173,0.7350993377483444,0.7305356156819437,0.7283268912203202,0.7348188589963469,0.005245360872666669,23
5.094391632080078,0.04215166802738772,0.14060873985290528,0.012888161970161181,100,scale,linear,-1,True,False,"{'C': 100, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'shrinking': False}",0.7433774834437086,0.7367549668874173,0.7350993377483444,0.7299834345665378,0.7283268912203202,0.7347084227732656,0.005339348813323303,25
0.25522990226745607,0.04621407870888076,0.010202980041503907,0.0027840154391701208,100,scale,linear,100,True,True,"{'C': 100, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 100, 'probability': True, 'shrinking': True}",0.7224061810154525,0.7229580573951435,0.7251655629139073,0.7266703478741027,0.7250138045278851,0.7244427907452982,0.001559658900046511,53
0.23331503868103026,0.03228580074007742,0.009399747848510743,0.0014972682561084133,100,scale,linear,100,True,False,"{'C': 100, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.7224061810154525,0.7229580573951435,0.7251655629139073,0.7266703478741027,0.7250138045278851,0.7244427907452982,0.001559658900046511,53
1.1830383777618407,0.04039577275812719,0.04448666572570801,0.004502004903550491,100,scale,linear,500,True,True,"{'C': 100, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.7246136865342163,0.7229580573951435,0.7235099337748344,0.7244616234124793,0.7244616234124793,0.7240009849058305,0.0006524734414276555,73
1.3012310981750488,0.010017204511424151,0.03843278884887695,0.00300526617406522,100,scale,linear,500,True,False,"{'C': 100, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.7246136865342163,0.7229580573951435,0.7235099337748344,0.7244616234124793,0.7244616234124793,0.7240009849058305,0.0006524734414276555,73
6.0148241996765135,0.04912541256066585,0.31774330139160156,0.021431280403990657,100,scale,rbf,-1,True,True,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': True}",0.8725165562913907,0.8609271523178808,0.8758278145695364,0.8801766979569299,0.8735505245720596,0.8725997491415594,0.006402983231834351,3
8.59075050354004,0.22323446466694175,0.3188316822052002,0.014146925068682687,100,scale,rbf,-1,True,False,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': False}",0.8725165562913907,0.8609271523178808,0.8758278145695364,0.8801766979569299,0.8735505245720596,0.8725997491415594,0.006402983231834351,3
0.38121337890625,0.020694243990824143,0.027129745483398436,0.0022452639958446857,100,scale,rbf,100,True,True,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': True}",0.772075055187638,0.7593818984547461,0.7328918322295805,0.7548315847598012,0.7299834345665378,0.7498327610396608,0.016074108020709507,21
0.40189714431762696,0.018623473367814537,0.028601646423339844,0.005315976176499768,100,scale,rbf,100,True,False,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.772075055187638,0.7593818984547461,0.7328918322295805,0.7548315847598012,0.7299834345665378,0.7498327610396608,0.016074108020709507,21
1.9068883895874023,0.03487946642259012,0.13202376365661622,0.019583146703794272,100,scale,rbf,500,True,True,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.2577262693156733,0.7461368653421634,0.7356512141280354,0.7316399779127554,0.7178354500276091,0.6377979553452473,0.19025214424530626,91
1.9372296333312988,0.04978571459475278,0.14418282508850097,0.00972478047721991,100,scale,rbf,500,True,False,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.2577262693156733,0.7461368653421634,0.7356512141280354,0.7316399779127554,0.7178354500276091,0.6377979553452473,0.19025214424530626,91
5.5265380382537845,0.043557948046926746,0.15214180946350098,0.013758659993254504,100,auto,linear,-1,True,True,"{'C': 100, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'shrinking': True}",0.7433774834437086,0.7367549668874173,0.7350993377483444,0.7305356156819437,0.7283268912203202,0.7348188589963469,0.005245360872666669,23
5.103927040100098,0.052774400138421246,0.12733287811279298,0.0036387116747280857,100,auto,linear,-1,True,False,"{'C': 100, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'shrinking': False}",0.7433774834437086,0.7367549668874173,0.7350993377483444,0.7299834345665378,0.7283268912203202,0.7347084227732656,0.005339348813323303,25
0.26442689895629884,0.030368443320139597,0.010633134841918945,0.001793702237381738,100,auto,linear,100,True,True,"{'C': 100, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 100, 'probability': True, 'shrinking': True}",0.7224061810154525,0.7229580573951435,0.7251655629139073,0.7266703478741027,0.7250138045278851,0.7244427907452982,0.001559658900046511,53
0.21099681854248048,0.008716969262910247,0.009303045272827149,0.002397955629027696,100,auto,linear,100,True,False,"{'C': 100, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.7224061810154525,0.7229580573951435,0.7251655629139073,0.7266703478741027,0.7250138045278851,0.7244427907452982,0.001559658900046511,53
1.1571135520935059,0.027308648895879004,0.04258732795715332,0.0033455472486366403,100,auto,linear,500,True,True,"{'C': 100, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.7246136865342163,0.7229580573951435,0.7235099337748344,0.7244616234124793,0.7244616234124793,0.7240009849058305,0.0006524734414276555,73
1.254782772064209,0.03722433207351073,0.043561553955078124,0.006454860732221233,100,auto,linear,500,True,False,"{'C': 100, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.7246136865342163,0.7229580573951435,0.7235099337748344,0.7244616234124793,0.7244616234124793,0.7240009849058305,0.0006524734414276555,73
7.731990575790405,0.07656816259039141,0.48878045082092286,0.015660493954706433,100,auto,rbf,-1,True,True,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': True}",0.7268211920529801,0.7262693156732892,0.7268211920529801,0.7272225289895086,0.7261181667586969,0.726650479105491,0.0004035266750247483,41
7.447244548797608,0.13100720861175646,0.5065421104431153,0.0316353688604904,100,auto,rbf,-1,True,False,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': False}",0.7268211920529801,0.7262693156732892,0.7268211920529801,0.7272225289895086,0.7261181667586969,0.726650479105491,0.0004035266750247483,41
0.4208813667297363,0.029018461747914937,0.027065324783325195,0.004234461194885339,100,auto,rbf,100,True,True,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': True}",0.7229580573951435,0.7268211920529801,0.7257174392935982,0.7266703478741027,0.7244616234124793,0.7253257320056608,0.0014526110221470534,43
0.3499777317047119,0.01954136508699703,0.023174428939819337,0.0010416799352609971,100,auto,rbf,100,True,False,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.7229580573951435,0.7268211920529801,0.7257174392935982,0.7266703478741027,0.7244616234124793,0.7253257320056608,0.0014526110221470534,43
1.9387019157409668,0.021666479440919678,0.1410703182220459,0.015837009816687352,100,auto,rbf,500,True,True,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.7251655629139073,0.7229580573951435,0.7251655629139073,0.725565985643291,0.7244616234124793,0.7246633584557457,0.000923894280777122,49
2.0266443729400634,0.039343438496900904,0.14669241905212402,0.0060124729909497845,100,auto,rbf,500,True,False,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.7251655629139073,0.7229580573951435,0.7251655629139073,0.725565985643291,0.7244616234124793,0.7246633584557457,0.000923894280777122,49
6.359138679504395,0.1178915516466459,0.1519388198852539,0.001669178880125916,1000,scale,linear,-1,True,True,"{'C': 1000, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'shrinking': True}",0.7671081677704195,0.7571743929359823,0.7665562913907285,0.774710104914412,0.748205411374931,0.7627508736772947,0.009155960229470714,11
6.440661525726318,0.18118241931512152,0.1324471950531006,0.014099734645710791,1000,scale,linear,-1,True,False,"{'C': 1000, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'shrinking': False}",0.7671081677704195,0.7571743929359823,0.7665562913907285,0.774710104914412,0.748205411374931,0.7627508736772947,0.009155960229470714,11
0.20193796157836913,0.027045473390367242,0.011275196075439453,0.0014212690487027618,1000,scale,linear,100,True,True,"{'C': 1000, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 100, 'probability': True, 'shrinking': True}",0.7224061810154525,0.7235099337748344,0.7235099337748344,0.7266703478741027,0.7250138045278851,0.7242220401934218,0.0014786911048363753,65
0.16303939819335939,0.034294341798087755,0.007987689971923829,5.121359832395428e-05,1000,scale,linear,100,True,False,"{'C': 1000, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.7224061810154525,0.7235099337748344,0.7235099337748344,0.7266703478741027,0.7250138045278851,0.7242220401934218,0.0014786911048363753,65
0.8278293609619141,0.027379113605257858,0.0427091121673584,0.005274613565888757,1000,scale,linear,500,True,True,"{'C': 1000, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.7235099337748344,0.7196467991169978,0.7229580573951435,0.7239094422970734,0.7239094422970734,0.7227867349762246,0.0016082604596375778,87
0.8823779106140137,0.020529022105982092,0.03982138633728027,0.005174110023626976,1000,scale,linear,500,True,False,"{'C': 1000, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.7235099337748344,0.7196467991169978,0.7229580573951435,0.7239094422970734,0.7239094422970734,0.7227867349762246,0.0016082604596375778,87
